Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
Hong Kong,HKG,2023-06-05,11930470,0,0,0,0,8880511,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-06,11930917,0,0,0,0,8880897,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-07,11931293,0,0,0,0,8881160,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-08,11931711,0,0,0,0,8881445,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-09,11932155,0,0,0,0,8881745,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-10,11932446,0,0,0,0,8881929,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-12,11932916,0,0,0,0,8882251,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-13,11933263,0,0,0,0,8882558,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-14,11933593,0,0,0,0,8882764,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-15,11933958,0,0,0,0,8883026,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-16,11934311,0,0,0,0,8883207,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-17,11934559,0,0,0,0,8883362,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-18,11934591,0,0,0,0,8883369,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-19,11935060,0,0,0,0,8883611,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-20,11935465,0,0,0,0,8883917,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-21,11935875,0,0,0,0,8884173,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-23,11936339,0,0,0,0,8884431,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-24,11936582,0,0,0,0,8884544,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-26,11937013,0,0,0,0,8884863,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-28,11937721,0,0,0,0,8885473,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-29,11938178,0,0,0,0,8885781,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-06-30,11938660,0,0,0,0,8886202,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-03,11939149,0,0,0,0,8886493,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-05,11939837,0,0,0,0,8886962,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-06,11940213,0,0,0,0,8887186,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-07,11940572,0,0,0,0,8887439,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-08,11940834,0,0,0,0,8887559,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-10,11941282,0,0,0,0,8887779,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-11,11941618,0,0,0,0,8888035,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-12,11941921,0,0,0,0,8888298,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-13,11942256,0,0,0,0,8888520,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-14,11942601,0,0,0,0,8888698,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-15,11942826,0,0,0,0,8888798,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-19,11943442,0,0,0,0,8889259,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-20,11943740,0,0,0,0,8889538,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-21,11944038,0,0,0,0,8889865,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-22,11944196,0,0,0,0,8889961,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-24,11944516,0,0,0,0,8890245,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-25,11944755,0,0,0,0,8890562,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-26,11944959,0,0,0,0,8890811,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-27,11945190,0,0,0,0,8890975,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-28,11945402,0,0,0,0,8891260,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-07-31,11945765,0,0,0,0,8891517,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-01,11945962,0,0,0,0,8891745,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-02,11946153,0,0,0,0,8891918,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-03,11946432,0,0,0,0,8892252,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-04,11946605,0,0,0,0,8892421,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-05,11946732,0,0,0,0,8892488,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-08,11947156,0,0,0,0,8892882,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-10,11947539,0,0,0,0,8893159,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-11,11947755,0,0,0,0,8893414,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-12,11947884,0,0,0,0,8893506,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-16,11948642,0,0,0,0,8894004,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-19,11949173,0,0,0,0,8894441,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-21,11949377,0,0,0,0,8894627,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-22,11949576,0,0,0,0,8894823,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-23,11949764,0,0,0,0,8895003,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-24,11949983,0,0,0,0,8895297,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-25,11950135,0,0,0,0,8895450,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-26,11950254,0,0,0,0,8895498,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-28,11950425,0,0,0,0,8895689,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-29,11950593,0,0,0,0,8895850,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-30,11950751,0,0,0,0,8895995,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-08-31,11950933,0,0,0,0,8896232,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-09-05,11951288,0,0,0,0,8896523,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-09-11,11952119,0,0,0,0,8897133,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-09-12,11952337,0,0,0,0,8897339,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-09-16,11953085,0,0,0,0,8897792,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-09-18,11953270,0,0,0,0,8897949,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-09-28,11955011,0,0,0,0,8899507,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-10-07,11956626,0,0,0,0,8901186,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-10-17,11959106,0,0,0,0,8904590,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-10-19,11959969,0,0,0,0,8905608,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-10-20,11960448,0,0,0,0,8906054,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-10-27,11963129,0,0,0,0,8909211,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-10-28,11963425,0,0,0,0,8909481,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-10-30,11963917,0,0,0,0,8910038,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-11-01,11964651,0,0,0,0,8910913,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-11-03,11965627,0,0,0,0,8911907,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-11-04,11965893,0,0,0,0,8912179,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-11-06,11966342,0,0,0,0,8912708,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-11-08,11967077,0,0,0,0,8913513,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-11-10,11967815,0,0,0,0,8914211,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-11-11,11968046,0,0,0,0,8914386,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-11-16,11969462,0,0,0,0,8915697,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-11-18,11969980,0,0,0,0,8916191,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-11-21,11970612,0,0,0,0,8916769,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-11-25,11971652,0,0,0,0,8917789,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-11-30,11972784,0,0,0,0,8918836,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-12-01,11973060,0,0,0,0,8919093,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-12-02,11973252,0,0,0,0,8919234,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-12-04,11973659,0,0,0,0,8919670,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-12-09,11975263,0,0,0,0,8921697,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-12-12,11976144,0,0,0,0,8922692,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-12-15,11979877,0,0,0,0,8924330,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-12-16,11980691,0,0,0,0,8924652,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-12-18,11982668,0,0,0,0,8925250,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-12-19,11984332,0,0,0,0,8925765,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-12-21,11987413,0,0,0,0,8926652,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-12-23,11989558,0,0,0,0,8927105,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-12-27,11991324,0,0,0,0,8927507,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-12-28,11993489,0,0,0,0,8928036,0,0,0,0,0,0,0,0
Hong Kong,HKG,2023-12-30,11996016,0,0,0,0,8928669,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-02,11997513,0,0,0,0,8929047,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-08,12005776,0,0,0,0,8932259,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-09,12007714,0,0,0,0,8932908,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-13,12013912,0,0,0,0,8935100,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-15,12015984,0,0,0,0,8935728,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-17,12018779,0,0,0,0,8936987,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-18,12021049,0,0,0,0,8937710,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-19,12022817,0,0,0,0,8938344,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-20,12023640,0,0,0,0,8938614,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-24,12026398,0,0,0,0,8940782,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-25,12026906,0,0,0,0,8941633,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-26,12027277,0,0,0,0,8942272,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-27,12027360,0,0,0,0,8942487,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-29,12027760,0,0,0,0,8943014,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-30,12027994,0,0,0,0,8943424,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-01-31,12028549,0,0,0,0,8944009,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-02-01,12029021,0,0,0,0,8944507,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-02-02,12029187,0,0,0,0,8945078,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-02-03,12029267,0,0,0,0,8945242,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-02-06,12029619,0,0,0,0,8945860,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-02-08,12030176,0,0,0,0,8946387,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-02-19,12030602,0,0,0,0,8947057,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-02-21,12031067,0,0,0,0,8947714,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-02-22,12031179,0,0,0,0,8948000,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-02-23,12031409,0,0,0,0,8948234,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-02-26,12031609,0,0,0,0,8948542,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-02-29,12032115,0,0,0,0,8949183,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-03-04,12032725,0,0,0,0,8949641,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-03-06,12033804,0,0,0,0,8950328,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-03-07,12034227,0,0,0,0,8950451,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-03-08,12035155,0,0,0,0,8950555,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-03-14,12038051,0,0,0,0,8951114,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-03-16,12039105,0,0,0,0,8951262,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-03-22,12042258,0,0,0,0,8952332,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-04-05,12045406,0,0,0,0,8953240,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-04-08,12045939,0,0,0,0,8953389,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-04-09,12046156,0,0,0,0,8953445,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-04-11,12046591,0,0,0,0,8953601,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-04-12,12046796,0,0,0,0,8953733,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-04-17,12047318,0,0,0,0,8954163,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-04-22,12047749,0,0,0,0,8954535,0,0,0,0,0,0,0,0
Hong Kong,HKG,2024-05-10,12048836,0,0,0,0,8955846,0,0,0,0,0,0,0,0
Hungary,HUN,2021-01-01,1095,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,HUN,2021-01-08,71815,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,HUN,2021-01-15,120515,3045,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,HUN,2021-01-22,153055,3110,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,HUN,2021-01-29,299730,3289,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,HUN,2021-02-05,382360,14413,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,HUN,2021-02-12,439830,17526,20101,0,2385,0,0,0,0,0,0,0,0,0
Hungary,HUN,2021-02-19,577726,21249,43574,0,18484,0,0,0,0,0,0,0,0,0
Hungary,HUN,2021-02-26,665513,22501,85258,0,19321,0,162077,0,0,0,0,0,0,0
Hungary,HUN,2021-03-05,772330,59086,101860,0,22756,0,368592,0,0,0,0,0,0,0
Hungary,HUN,2021-03-12,891614,74445,239095,0,54724,0,492383,0,0,0,0,0,0,0
Hungary,HUN,2021-03-19,1054896,79115,298517,0,143314,0,505062,0,0,0,0,0,0,0
Hungary,HUN,2021-03-26,1211790,84172,398166,0,233879,0,687323,0,0,0,0,0,0,0
Hungary,HUN,2021-04-02,1428960,149942,427844,0,388391,0,885907,0,0,0,0,0,0,0
Hungary,HUN,2021-04-09,1633326,203839,590675,0,676266,0,1013005,0,0,0,0,0,0,0
Hungary,HUN,2021-04-16,1849226,206499,637425,0,924750,0,1030350,0,0,0,0,0,0,0
Hungary,HUN,2021-04-23,2169616,269215,663482,0,1097161,0,1051731,0,0,0,0,0,0,0
Hungary,HUN,2021-04-30,2445274,314650,669327,0,1302893,0,1391195,0,0,0,0,0,0,0
Hungary,HUN,2021-05-07,2693362,358591,718481,3022,1520581,0,1464478,0,0,0,0,0,0,0
Hungary,HUN,2021-05-14,2988469,400402,756076,20224,1609566,0,1515513,0,0,0,0,0,0,0
Hungary,HUN,2021-05-21,3416668,487077,780614,48840,1632758,0,1556829,0,0,0,0,0,0,0
Hungary,HUN,2021-05-28,3677658,522677,809727,61253,1694187,0,1852676,0,0,0,0,0,0,0
Hungary,HUN,2021-06-04,3873529,543091,923626,74656,1746818,0,1932634,0,0,0,0,0,0,0
Hungary,HUN,2021-06-11,3968895,588126,974668,84534,1768262,0,1988148,0,0,0,0,0,0,0
Hungary,HUN,2021-06-18,4179422,619992,1027690,91904,1778061,0,2018784,0,0,0,0,0,0,0
Hungary,HUN,2021-06-25,4483058,650048,1066788,96881,1783131,0,2035373,0,0,0,0,0,0,0
Hungary,HUN,2021-07-02,4576235,663308,1164012,99609,1786904,0,2046334,0,0,0,0,0,0,0
Hungary,HUN,2021-07-09,4680403,671489,1194044,104340,1789966,0,2055481,0,0,0,0,0,0,0
Hungary,HUN,2021-07-16,4785476,675312,1209269,110168,1791822,0,2061652,0,0,0,0,0,0,0
Hungary,HUN,2021-07-23,4865581,676977,1213585,116247,1793351,0,2066542,0,0,0,0,0,0,0
Hungary,HUN,2021-07-30,4913773,677801,1238032,122677,1794751,0,2070374,0,0,0,0,0,0,0
Hungary,HUN,2021-08-06,4991108,679577,1241201,127199,1796025,0,2074931,0,0,0,0,0,0,0
Hungary,HUN,2021-08-13,5105597,683324,1243223,133928,1797515,0,2080857,0,0,0,0,0,0,0
Hungary,HUN,2021-08-20,5201346,686525,1243789,139952,1798625,0,2085880,0,0,0,0,0,0,0
Hungary,HUN,2021-08-27,5338639,691441,1244701,151170,1800186,0,2093430,0,0,0,0,0,0,0
Hungary,HUN,2021-09-03,5518042,697242,1245404,157534,1801654,0,2100737,0,0,0,0,0,0,0
Hungary,HUN,2021-09-10,5644723,705278,1245928,165116,1802940,0,2106953,0,0,0,0,0,0,0
Hungary,HUN,2021-09-17,5762953,713648,1246345,172268,1804017,0,2112177,0,0,0,0,0,0,0
Hungary,HUN,2021-09-24,5918739,722197,1246683,178696,1805092,0,2117889,0,0,0,0,0,0,0
Hungary,HUN,2021-10-01,6024949,729722,1246988,185598,1805956,0,2124653,0,0,0,0,0,0,0
Hungary,HUN,2021-10-08,6130832,738175,1247284,191711,1806395,0,2129673,0,0,0,0,0,0,0
Hungary,HUN,2021-10-15,6241672,746586,1247567,197798,1806788,0,2134168,0,0,0,0,0,0,0
Hungary,HUN,2021-10-22,6355233,757195,1247851,203946,1807105,0,2138356,0,0,0,0,0,0,0
Hungary,HUN,2021-10-29,6476320,767930,1248171,211505,1807272,0,2142489,0,0,0,0,0,0,0
Hungary,HUN,2021-11-05,6627727,782321,1248464,220792,1807313,0,2147493,0,0,0,0,0,0,0
Hungary,HUN,2021-11-12,6847187,804133,1248864,232751,1807348,0,2153828,0,0,0,0,0,0,0
Hungary,HUN,2021-11-19,7082610,826112,1249156,243570,1807392,0,2160969,0,0,0,0,0,0,0
Hungary,HUN,2021-11-26,7713127,898062,1250883,278393,1807392,0,2185869,0,0,0,0,0,0,0
Hungary,HUN,2021-12-03,7993545,931366,1251401,292092,1807392,0,2201519,0,0,0,0,0,0,0
Hungary,HUN,2021-12-10,8224379,959213,1251797,302565,1807392,0,2217170,0,0,0,0,0,0,0
Hungary,HUN,2021-12-17,8370647,969711,1251928,304210,1807392,0,2225840,0,0,0,0,0,0,0
Hungary,HUN,2021-12-24,8440865,975099,1251984,306382,1807392,0,2232252,0,0,0,0,0,0,0
Hungary,HUN,2021-12-31,8494550,980133,1252078,308082,1807392,0,2239144,0,0,0,0,0,0,0
Hungary,HUN,2022-01-07,8643385,992880,1252174,312996,1807392,0,2250325,0,0,0,0,0,0,0
Hungary,HUN,2022-01-14,8802826,1005940,1252314,317632,1807392,0,2261038,0,0,0,0,0,0,0
Hungary,HUN,2022-01-21,8973733,1021333,1252449,322802,1807392,0,2271573,0,0,0,0,0,0,0
Hungary,HUN,2022-01-28,9156779,1037408,1252622,328158,1807392,0,2281740,0,0,0,0,0,0,0
Hungary,HUN,2022-02-04,9264375,1045546,1252732,330787,1807392,0,2286612,0,0,0,0,0,0,0
Hungary,HUN,2022-02-11,9348665,1050979,1252808,332731,1807392,0,2290938,0,0,0,0,0,0,0
Hungary,HUN,2022-02-18,9408421,1055060,1252847,334183,1807392,0,2294471,0,0,0,0,0,0,0
Hungary,HUN,2022-02-25,9456348,1059317,1252870,335592,1807392,0,2298230,0,0,0,0,0,0,0
Hungary,HUN,2022-03-04,9485945,1061741,1252888,336413,1807392,0,2300366,0,0,0,0,0,0,0
Hungary,HUN,2022-03-11,9506132,1063550,1252898,337037,1807392,0,2301811,0,0,0,0,0,0,0
Hungary,HUN,2022-03-18,9518627,1064635,1252912,337388,1807392,0,2302704,0,0,0,0,0,0,0
Hungary,HUN,2022-03-25,9538840,1066434,1252924,338008,1807392,0,2304030,0,0,0,0,0,0,0
Hungary,HUN,2022-04-01,9555413,1067902,1252932,338522,1807392,0,2305080,0,0,0,0,0,0,0
Hungary,HUN,2022-04-08,9567717,1069021,1252941,338954,1807392,0,2305939,0,0,0,0,0,0,0
Hungary,HUN,2022-04-15,9574923,1069646,1252949,339281,1807392,0,2306590,0,0,0,0,0,0,0
Hungary,HUN,2022-04-22,9585051,1070497,1252957,339689,1807392,0,2307180,0,0,0,0,0,0,0
Hungary,HUN,2022-04-29,9593976,1071224,1252978,340068,1807392,0,2307910,0,0,0,0,0,0,0
Hungary,HUN,2022-05-06,9600545,1071741,1252978,340396,1807392,0,2308481,0,0,0,0,0,0,0
Hungary,HUN,2022-05-13,9606706,1072231,1252978,340724,1807392,0,2308978,0,0,0,0,0,0,0
Hungary,HUN,2022-05-20,9611873,1072685,1252978,340996,1807392,0,2309384,0,0,0,0,0,0,0
Hungary,HUN,2022-05-27,9616338,1073062,1252978,341265,1807392,0,2309965,0,0,0,0,0,0,0
Hungary,HUN,2022-06-03,9619732,1073347,1252978,341504,1807392,0,2310297,0,0,0,0,0,0,0
Hungary,HUN,2022-06-10,9622192,1073561,1252978,341714,1807392,0,2310547,0,0,0,0,0,0,0
Hungary,HUN,2022-06-17,9624877,1073799,1252978,341904,1807392,0,2310842,0,0,0,0,0,0,0
Hungary,HUN,2022-06-24,9627555,1074068,1252978,342098,1807392,0,2311082,0,0,0,0,0,0,0
Hungary,HUN,2022-07-01,9628937,1074141,1252978,342176,1807392,0,2311224,0,0,0,0,0,0,0
Hungary,HUN,2022-07-08,9632016,1074491,1252978,342317,1807392,0,2311397,0,0,0,0,0,0,0
Hungary,HUN,2022-07-15,9636708,1074945,1252978,342458,1807392,0,2311615,0,0,0,0,0,0,0
Hungary,HUN,2022-07-22,9641889,1075613,1252978,342675,1807392,0,2311827,0,0,0,0,0,0,0
Hungary,HUN,2022-07-29,9647066,1076076,1252978,342835,1807392,0,2312020,0,0,0,0,0,0,0
Hungary,HUN,2022-08-05,9652126,1076674,1252978,342986,1807392,0,2312230,0,0,0,0,0,0,0
Hungary,HUN,2022-08-12,9657896,1077301,1252978,343198,1807392,0,2312474,0,0,0,0,0,0,0
Hungary,HUN,2022-08-19,9662077,1077785,1252978,343348,1807392,0,2312689,0,0,0,0,0,0,0
Hungary,HUN,2022-08-26,9666502,1078243,1252978,343518,1807392,0,2312898,0,0,0,0,0,0,0
Hungary,HUN,2022-09-02,9669694,1078632,1252978,343701,1807392,0,2313081,0,0,0,0,0,0,0
Hungary,HUN,2022-09-09,9672284,1078851,1252978,343857,1807392,0,2313261,0,0,0,0,0,0,0
Hungary,HUN,2022-09-16,9675150,1078949,1252978,344019,1807392,0,2313478,0,0,0,0,0,0,0
Hungary,HUN,2022-09-23,9680633,1078992,1252978,344179,1807392,0,2313599,0,0,0,0,0,0,0
Hungary,HUN,2022-09-30,9685677,1079027,1252978,344293,1807392,0,2313837,0,0,0,0,0,0,0
Hungary,HUN,2022-10-07,9690374,1079086,1252978,344394,1807392,0,2313938,0,0,0,0,0,0,0
Hungary,HUN,2022-10-14,9696592,1079113,1252978,344499,1807392,0,2314041,0,0,0,0,0,0,0
Hungary,HUN,2022-10-21,9706657,1079129,1252978,344590,1807392,0,2314225,0,0,0,0,0,0,0
Hungary,HUN,2022-10-28,9714198,1079152,1252978,344658,1807392,0,2314343,0,0,0,0,0,0,0
Hungary,HUN,2022-11-04,9718881,1079164,1252978,344712,1807392,0,2314407,0,0,0,0,0,0,0
Hungary,HUN,2022-11-11,9727150,1079175,1252978,344765,1807392,0,2314498,0,0,0,0,0,0,0
Hungary,HUN,2022-11-18,9734492,1079184,1252978,344851,1807392,0,2314600,0,0,0,0,0,0,0
Hungary,HUN,2022-11-25,9740717,1079190,1252978,344917,1807392,0,2314693,0,0,0,0,0,0,0
Hungary,HUN,2022-12-02,9748459,1079196,1252978,344974,1807392,0,2314781,0,0,0,0,0,0,0
Hungary,HUN,2022-12-09,9755377,1079200,1252978,345016,1807392,0,2314830,0,0,0,0,0,0,0
Hungary,HUN,2022-12-16,9762558,1079200,1252978,345069,1807392,0,2314877,0,0,0,0,0,0,0
Hungary,HUN,2022-12-23,9765518,1079200,1252978,345099,1807392,0,2314920,0,0,0,0,0,0,0
Hungary,HUN,2022-12-30,9766127,1079200,1252978,345106,1807392,0,2314929,0,0,0,0,0,0,0
Hungary,HUN,2023-01-06,9768979,1079202,1252978,345172,1807392,0,2314969,0,0,0,0,0,0,0
Hungary,HUN,2023-01-13,9772247,1079203,1252978,345247,1807392,0,2315025,0,0,0,0,0,0,0
Hungary,HUN,2023-01-20,9774914,1079203,1252978,345313,1807392,0,2315070,0,0,0,0,0,0,0
Hungary,HUN,2023-01-27,9777056,1079204,1252978,345364,1807392,0,2315105,0,0,0,0,0,0,0
Hungary,HUN,2023-02-03,9778198,1079204,1252978,345438,1807392,0,2315130,0,0,0,0,0,0,0
Hungary,HUN,2023-02-10,9779009,1079204,1252978,345480,1807392,0,2315167,0,0,0,0,0,0,0
Hungary,HUN,2023-02-17,9779638,1079205,1252978,345528,1807392,0,2315196,0,0,0,0,0,0,0
Hungary,HUN,2023-02-24,9780114,1079206,1252978,345578,1807392,0,2315279,0,0,0,0,0,0,0
Hungary,HUN,2023-03-03,9780506,1079207,1252978,345627,1807392,0,2315370,0,0,0,0,0,0,0
Hungary,HUN,2023-03-17,9780749,1079207,1252978,345662,1807392,0,2315383,0,0,0,0,0,0,0
Hungary,HUN,2023-03-24,9781012,1079207,1252978,345702,1807392,0,2315429,0,0,0,0,0,0,0
Hungary,HUN,2023-03-31,9781204,1079207,1252978,345729,1807392,0,2315483,0,0,0,0,0,0,0
Hungary,HUN,2023-04-07,9781293,1079207,1252978,345744,1807392,0,2315505,0,0,0,0,0,0,0
Hungary,HUN,2023-04-14,9781498,1079207,1252978,345781,1807392,0,2315511,0,0,0,0,0,0,0
Hungary,HUN,2023-04-21,9781661,1079207,1252978,345832,1807392,0,2315511,0,0,0,0,0,0,0
Hungary,HUN,2023-04-28,9781844,1079207,1252978,345871,1807392,0,2315511,0,0,0,0,0,0,0
Hungary,HUN,2023-05-05,9781928,1079207,1252978,345893,1807392,0,2315511,0,0,0,0,0,0,0
Hungary,HUN,2023-05-12,9782002,1079207,1252978,345902,1807392,0,2315511,0,0,0,0,0,0,0
